_id,newprod,plantid,prodlane,prodid,skuid,batchno,transdate,wcid,qty1,unit1,qty2,unit2
OP000944,1,M01,M0101,P942,SKU027,B942,2015-Jan-01 22:44:52,WC01,0.994229734,Hours,86,ea
OP000945,1,M03,M0301,P943,SKU036,B943,2015-Jan-01 09:36:49,WC01,0.239131945,Hours,58,ea
OP000946,0,M03,M0301,P944,SKU036,B944,2015-Jan-01 22:44:37,WC02,0.949111797,Hours,58,ea
OP000947,0,M03,M0301,P945,SKU014,B945,2015-Jan-01 21:00:54,WC03,0.854840852,Hours,58,ea
OP000948,1,M02,M0205,P946,SKU047,B946,2015-Jan-01 04:33:28,WC01,0.645548881,Hours,56,ea
OP000949,0,M02,M0205,P947,SKU023,B947,2015-Jan-01 19:12:17,WC02,0.120775938,Hours,56,ea
OP000950,1,M02,M0202,P948,SKU034,B948,2015-Jan-01 17:11:06,WC01,0.39055186,Hours,15,ea
OP000951,0,M02,M0202,P949,SKU030,B949,2015-Jan-01 22:40:30,WC02,0.652012878,Hours,15,ea
OP000952,1,M03,M0301,P950,SKU098,B950,2015-Jan-01 01:33:57,WC01,0.136964776,Hours,90,ea
OP000953,0,M03,M0301,P951,SKU010,B951,2015-Jan-01 10:30:00,WC02,0.225011766,Hours,90,ea
OP000954,1,M01,M0103,P952,SKU042,B952,2015-Jan-01 17:47:50,WC01,0.909967125,Hours,70,ea
OP000955,0,M01,M0103,P953,SKU086,B953,2015-Jan-01 23:39:01,WC02,0.039366593,Hours,70,ea
OP000956,0,M01,M0103,P954,SKU033,B954,2015-Jan-01 16:22:37,WC03,0.888472575,Hours,70,ea
OP000957,0,M01,M0103,P955,SKU021,B955,2015-Jan-01 11:18:14,WC04,0.131013224,Hours,70,ea
OP000958,1,M01,M0101,P956,SKU042,B956,2015-Jan-01 13:57:38,WC01,0.441327776,Hours,17,ea
OP000959,0,M01,M0101,P957,SKU092,B957,2015-Jan-01 22:29:52,WC02,0.279327551,Hours,17,ea
OP000960,1,M03,M0305,P958,SKU021,B958,2015-Jan-01 14:15:16,WC01,0.794517048,Hours,91,ea
OP000961,1,M02,M0202,P959,SKU032,B959,2015-Jan-01 14:18:27,WC01,0.836156629,Hours,60,ea
OP000962,1,M03,M0303,P960,SKU096,B960,2015-Jan-01 17:48:24,WC01,0.364200328,Hours,95,ea
OP000963,1,M03,M0301,P961,SKU036,B961,2015-Jan-01 00:07:39,WC01,0.209739813,Hours,15,ea
OP000964,1,M03,M0304,P962,SKU012,B962,2015-Jan-01 16:36:38,WC01,0.979688508,Hours,40,ea
OP000965,0,M03,M0304,P963,SKU059,B963,2015-Jan-01 03:43:36,WC02,0.165131434,Hours,40,ea
OP000966,1,M01,M0105,P964,SKU087,B964,2015-Jan-01 10:19:55,WC01,0.003537789,Hours,35,ea
OP000967,0,M01,M0105,P965,SKU062,B965,2015-Jan-01 15:23:20,WC02,0.92808893,Hours,35,ea
OP000968,1,M03,M0304,P966,SKU094,B966,2015-Jan-01 08:46:55,WC01,0.25533262,Hours,18,ea
OP000969,1,M01,M0101,P967,SKU078,B967,2015-Jan-01 01:36:29,WC01,0.043150643,Hours,80,ea
OP000970,0,M01,M0101,P968,SKU018,B968,2015-Jan-01 17:15:16,WC02,0.571265319,Hours,80,ea
OP000971,1,M01,M0104,P969,SKU001,B969,2015-Jan-01 09:33:48,WC01,0.534808553,Hours,69,ea
OP000972,0,M01,M0104,P970,SKU045,B970,2015-Jan-01 07:40:21,WC02,0.491035888,Hours,69,ea
OP000973,1,M02,M0201,P971,SKU044,B971,2015-Jan-01 23:57:31,WC01,0.231781283,Hours,38,ea
OP000974,1,M03,M0303,P972,SKU091,B972,2015-Jan-01 11:13:55,WC01,0.365562244,Hours,31,ea
OP000975,1,M01,M0101,P973,SKU094,B973,2015-Jan-01 15:01:29,WC01,0.32743261,Hours,17,ea
OP000976,1,M01,M0101,P974,SKU053,B974,2015-Jan-01 20:39:53,WC01,0.488392988,Hours,98,ea
OP000977,0,M01,M0101,P975,SKU006,B975,2015-Jan-01 08:19:08,WC02,0.766039921,Hours,98,ea
OP000978,0,M01,M0101,P976,SKU082,B976,2015-Jan-01 10:57:03,WC03,0.57455742,Hours,98,ea
OP000979,1,M01,M0104,P977,SKU017,B977,2015-Jan-01 21:01:57,WC01,0.16385491,Hours,65,ea
OP000980,1,M02,M0202,P978,SKU074,B978,2015-Jan-01 03:03:09,WC01,0.934268615,Hours,99,ea
OP000981,1,M02,M0202,P979,SKU044,B979,2015-Jan-01 01:27:28,WC01,0.59477494,Hours,14,ea
OP000982,1,M02,M0202,P980,SKU013,B980,2015-Jan-01 16:25:38,WC01,0.480229023,Hours,94,ea
OP000983,0,M02,M0202,P981,SKU028,B981,2015-Jan-01 08:38:08,WC02,0.377193184,Hours,94,ea
OP000984,1,M01,M0104,P982,SKU039,B982,2015-Jan-01 21:11:25,WC01,0.557513232,Hours,5,ea
OP000985,1,M01,M0101,P983,SKU058,B983,2015-Jan-01 17:06:18,WC01,0.192181927,Hours,84,ea
OP000986,1,M01,M0105,P984,SKU061,B984,2015-Jan-01 17:57:17,WC01,0.294041837,Hours,33,ea
OP000987,0,M01,M0105,P985,SKU022,B985,2015-Jan-01 22:21:20,WC02,0.595654351,Hours,33,ea
OP000988,1,M01,M0102,P986,SKU046,B986,2015-Jan-01 09:09:09,WC01,0.121130647,Hours,40,ea
OP000989,0,M01,M0102,P987,SKU009,B987,2015-Jan-01 20:11:58,WC02,0.869821967,Hours,40,ea
OP000990,0,M01,M0102,P988,SKU043,B988,2015-Jan-01 22:25:22,WC03,0.113264134,Hours,40,ea
OP000991,1,M03,M0303,P989,SKU026,B989,2015-Jan-01 18:09:42,WC01,0.203410462,Hours,60,ea
OP000992,1,M02,M0201,P990,SKU077,B990,2015-Jan-01 03:34:56,WC01,0.862774822,Hours,40,ea
OP000993,1,M03,M0301,P991,SKU062,B991,2015-Jan-01 06:11:02,WC01,0.670053715,Hours,96,ea
OP000994,0,M03,M0301,P992,SKU039,B992,2015-Jan-01 00:10:55,WC02,0.957875047,Hours,96,ea
OP000995,0,M03,M0301,P993,SKU046,B993,2015-Jan-01 07:06:51,WC03,0.782167474,Hours,96,ea
OP000996,1,M02,M0204,P994,SKU010,B994,2015-Jan-01 14:34:40,WC01,0.702704515,Hours,64,ea
OP000997,0,M02,M0204,P995,SKU098,B995,2015-Jan-01 01:55:43,WC02,0.362616102,Hours,64,ea
OP000998,0,M02,M0204,P996,SKU061,B996,2015-Jan-01 07:34:43,WC03,0.094180542,Hours,64,ea
OP000999,0,M02,M0204,P997,SKU055,B997,2015-Jan-01 20:31:37,WC04,0.326831465,Hours,64,ea
OP001000,1,M03,M0304,P998,SKU090,B998,2015-Jan-01 01:50:42,WC01,0.882860857,Hours,2,ea
OP001001,0,M03,M0304,P999,SKU003,B999,2015-Jan-01 08:24:40,WC02,0.298287134,Hours,2,ea
OP001002,0,M03,M0304,P1000,SKU086,B1000,2015-Jan-01 10:53:19,WC03,0.328721887,Hours,2,ea
OP001003,0,M03,M0304,P001,SKU033,B001,2015-Jan-01 03:31:25,WC04,0.760613666,Hours,2,ea
OP001004,1,M02,M0205,P002,SKU080,B002,2015-Jan-01 11:01:53,WC01,0.404637946,Hours,19,ea
OP001005,0,M02,M0205,P003,SKU041,B003,2015-Jan-01 16:23:39,WC02,0.642188652,Hours,19,ea
OP001006,0,M02,M0205,P004,SKU016,B004,2015-Jan-01 10:13:34,WC03,0.0768786,Hours,19,ea
OP001007,1,M02,M0202,P005,SKU067,B005,2015-Jan-01 15:44:05,WC01,0.677038343,Hours,82,ea
OP001008,0,M02,M0202,P006,SKU021,B006,2015-Jan-01 12:32:03,WC02,0.08378369,Hours,82,ea
OP001009,1,M02,M0205,P007,SKU083,B007,2015-Jan-01 11:31:01,WC01,0.495917949,Hours,96,ea
OP001010,0,M02,M0205,P008,SKU052,B008,2015-Jan-01 20:18:47,WC02,0.571005253,Hours,96,ea
OP001011,1,M02,M0201,P009,SKU024,B009,2015-Jan-01 16:22:49,WC01,0.257627827,Hours,56,ea
OP001012,0,M02,M0201,P010,SKU079,B010,2015-Jan-01 22:28:13,WC02,0.703710599,Hours,56,ea
OP001013,1,M01,M0102,P011,SKU020,B011,2015-Jan-01 22:34:18,WC01,0.36339028,Hours,63,ea
OP001014,0,M01,M0102,P012,SKU042,B012,2015-Jan-01 09:47:44,WC02,0.327021379,Hours,63,ea
OP001015,1,M01,M0104,P013,SKU059,B013,2015-Jan-01 01:22:29,WC01,0.640304985,Hours,24,ea
OP001016,0,M01,M0104,P014,SKU016,B014,2015-Jan-01 09:51:48,WC02,0.536552437,Hours,24,ea
OP001017,1,M03,M0302,P015,SKU045,B015,2015-Jan-01 03:51:54,WC01,0.922245171,Hours,78,ea
OP001018,0,M03,M0302,P016,SKU032,B016,2015-Jan-01 19:08:16,WC02,0.52896616,Hours,78,ea
OP001019,0,M03,M0302,P017,SKU007,B017,2015-Jan-01 01:40:38,WC03,0.288243392,Hours,78,ea
OP001020,1,M02,M0204,P018,SKU067,B018,2015-Jan-01 19:27:25,WC01,0.620364076,Hours,65,ea
OP001021,0,M02,M0204,P019,SKU055,B019,2015-Jan-01 08:11:30,WC02,0.902014764,Hours,65,ea
OP001022,1,M02,M0204,P020,SKU060,B020,2015-Jan-01 00:49:55,WC01,0.941845366,Hours,23,ea
OP001023,0,M02,M0204,P021,SKU036,B021,2015-Jan-01 04:41:42,WC02,0.983672707,Hours,23,ea
OP001024,0,M02,M0204,P022,SKU056,B022,2015-Jan-01 14:42:38,WC03,0.103268596,Hours,23,ea
OP001025,0,M02,M0204,P023,SKU039,B023,2015-Jan-01 19:35:13,WC04,0.347036302,Hours,23,ea
OP001026,0,M02,M0204,P024,SKU091,B024,2015-Jan-01 22:03:27,WC05,0.537776984,Hours,23,ea
OP001027,1,M03,M0303,P025,SKU043,B025,2015-Jan-01 15:21:16,WC01,0.546834195,Hours,78,ea
OP001028,1,M01,M0104,P026,SKU096,B026,2015-Jan-01 16:20:08,WC01,0.132594026,Hours,98,ea
OP001029,0,M01,M0104,P027,SKU069,B027,2015-Jan-01 01:47:37,WC02,0.378462513,Hours,98,ea
OP001030,1,M03,M0305,P028,SKU087,B028,2015-Jan-01 06:32:52,WC01,0.478512612,Hours,29,ea
OP001031,0,M03,M0305,P029,SKU047,B029,2015-Jan-01 20:43:21,WC02,0.231787471,Hours,29,ea
OP001032,0,M03,M0305,P030,SKU048,B030,2015-Jan-01 23:54:13,WC03,0.88252351,Hours,29,ea
OP001033,0,M03,M0305,P031,SKU055,B031,2015-Jan-01 10:51:51,WC04,0.460792694,Hours,29,ea
OP001034,1,M02,M0203,P032,SKU035,B032,2015-Jan-01 02:34:10,WC01,0.082693128,Hours,98,ea
OP001035,1,M03,M0305,P033,SKU082,B033,2015-Jan-01 18:08:42,WC01,0.355512513,Hours,27,ea
OP001036,1,M03,M0304,P034,SKU082,B034,2015-Jan-01 17:28:33,WC01,0.742954323,Hours,89,ea
OP001037,0,M03,M0304,P035,SKU056,B035,2015-Jan-01 20:00:19,WC02,0.129621128,Hours,89,ea
OP001038,0,M03,M0304,P036,SKU048,B036,2015-Jan-01 00:02:10,WC03,0.533977435,Hours,89,ea
OP001039,1,M02,M0203,P037,SKU039,B037,2015-Jan-01 03:48:13,WC01,0.607848326,Hours,5,ea
OP001040,1,M03,M0301,P038,SKU055,B038,2015-Jan-01 12:22:57,WC01,0.244642716,Hours,66,ea
OP001041,1,M01,M0104,P039,SKU037,B039,2015-Jan-01 05:08:58,WC01,0.37034573,Hours,75,ea
OP001042,0,M01,M0104,P040,SKU017,B040,2015-Jan-01 09:07:30,WC02,0.672641892,Hours,75,ea
OP001043,1,M02,M0202,P041,SKU013,B041,2015-Jan-01 05:29:45,WC01,0.389093146,Hours,21,ea
OP001044,0,M02,M0202,P042,SKU069,B042,2015-Jan-01 10:46:56,WC02,0.150638184,Hours,21,ea
OP001045,0,M02,M0202,P043,SKU072,B043,2015-Jan-01 03:14:18,WC03,0.883207249,Hours,21,ea
OP001046,0,M02,M0202,P044,SKU060,B044,2015-Jan-01 17:29:40,WC04,0.066555233,Hours,21,ea
OP001047,1,M03,M0303,P045,SKU032,B045,2015-Jan-01 05:12:02,WC01,0.99039035,Hours,23,ea
OP001048,1,M02,M0204,P046,SKU028,B046,2015-Jan-01 15:08:20,WC01,0.722611539,Hours,75,ea
OP001049,1,M02,M0201,P047,SKU010,B047,2015-Jan-01 03:19:16,WC01,0.657594061,Hours,85,ea
OP001050,0,M02,M0201,P048,SKU094,B048,2015-Jan-01 05:47:41,WC02,0.319628375,Hours,85,ea
OP001051,1,M02,M0203,P049,SKU032,B049,2015-Jan-01 12:44:26,WC01,0.206208921,Hours,44,ea
OP001052,1,M01,M0105,P050,SKU062,B050,2015-Jan-01 13:09:07,WC01,0.154048234,Hours,48,ea
OP001053,1,M02,M0202,P051,SKU036,B051,2015-Jan-01 07:38:38,WC01,0.518970344,Hours,97,ea
OP001054,1,M02,M0204,P052,SKU081,B052,2015-Jan-01 10:06:57,WC01,0.589464035,Hours,58,ea
OP001055,0,M02,M0204,P053,SKU086,B053,2015-Jan-01 23:15:16,WC02,0.455849149,Hours,58,ea
OP001056,0,M02,M0204,P054,SKU068,B054,2015-Jan-01 17:55:52,WC03,0.132377507,Hours,58,ea
OP001057,1,M03,M0305,P055,SKU062,B055,2015-Jan-01 13:00:22,WC01,0.048720036,Hours,74,ea
OP001058,1,M03,M0303,P056,SKU068,B056,2015-Jan-01 16:55:07,WC01,0.090875279,Hours,44,ea
OP001059,0,M03,M0303,P057,SKU066,B057,2015-Jan-01 02:27:36,WC02,0.437565457,Hours,44,ea
OP001060,1,M02,M0201,P058,SKU023,B058,2015-Jan-01 08:29:17,WC01,0.681994686,Hours,89,ea
OP001061,0,M02,M0201,P059,SKU073,B059,2015-Jan-01 22:58:01,WC02,0.39823577,Hours,89,ea
OP001062,0,M02,M0201,P060,SKU051,B060,2015-Jan-01 16:17:57,WC03,0.454165829,Hours,89,ea
OP001063,1,M01,M0101,P061,SKU068,B061,2015-Jan-01 07:07:11,WC01,0.552827215,Hours,53,ea
OP001064,0,M01,M0101,P062,SKU097,B062,2015-Jan-01 10:26:28,WC02,0.080382577,Hours,53,ea
OP001065,1,M02,M0202,P063,SKU008,B063,2015-Jan-01 16:12:11,WC01,0.174983623,Hours,48,ea
OP001066,1,M03,M0301,P064,SKU092,B064,2015-Jan-01 18:20:43,WC01,0.994671765,Hours,37,ea
OP001067,1,M03,M0302,P065,SKU039,B065,2015-Jan-01 09:34:16,WC01,0.041977494,Hours,65,ea
OP001068,0,M03,M0302,P066,SKU043,B066,2015-Jan-01 16:26:59,WC02,0.97410828,Hours,65,ea
OP001069,0,M03,M0302,P067,SKU052,B067,2015-Jan-01 07:55:30,WC03,0.519193956,Hours,65,ea
OP001070,0,M03,M0302,P068,SKU048,B068,2015-Jan-01 03:58:09,WC04,0.501200754,Hours,65,ea
OP001071,0,M03,M0302,P069,SKU065,B069,2015-Jan-01 07:10:44,WC05,0.790106569,Hours,65,ea
OP001072,0,M03,M0302,P070,SKU032,B070,2015-Jan-01 04:55:01,WC06,0.363229302,Hours,65,ea
OP001073,1,M03,M0301,P071,SKU068,B071,2015-Jan-01 23:39:12,WC01,0.632799213,Hours,70,ea
OP001074,0,M03,M0301,P072,SKU005,B072,2015-Jan-01 03:55:02,WC02,0.920721207,Hours,70,ea
OP001075,0,M03,M0301,P073,SKU058,B073,2015-Jan-01 14:20:09,WC03,0.69248213,Hours,70,ea
OP001076,1,M01,M0104,P074,SKU076,B074,2015-Jan-01 10:58:48,WC01,0.879820434,Hours,73,ea
OP001077,0,M01,M0104,P075,SKU023,B075,2015-Jan-01 01:21:15,WC02,0.040274363,Hours,73,ea
OP001078,0,M01,M0104,P076,SKU100,B076,2015-Jan-01 10:35:18,WC03,0.196827309,Hours,73,ea
OP001079,0,M01,M0104,P077,SKU011,B077,2015-Jan-01 19:16:45,WC04,0.733231787,Hours,73,ea
OP001080,1,M01,M0105,P078,SKU002,B078,2015-Jan-01 09:46:07,WC01,0.451010997,Hours,86,ea
OP001081,0,M01,M0105,P079,SKU013,B079,2015-Jan-01 18:31:23,WC02,0.530524522,Hours,86,ea
OP001082,1,M01,M0103,P080,SKU084,B080,2015-Jan-01 03:56:23,WC01,0.554258258,Hours,86,ea
OP001083,1,M02,M0205,P081,SKU094,B081,2015-Jan-01 04:20:02,WC01,0.155906925,Hours,13,ea
OP001084,1,M03,M0303,P082,SKU016,B082,2015-Jan-01 04:48:35,WC01,0.649059107,Hours,48,ea
OP001085,0,M03,M0303,P083,SKU068,B083,2015-Jan-01 06:03:05,WC02,0.006181236,Hours,48,ea
OP001086,1,M02,M0202,P084,SKU071,B084,2015-Jan-01 22:44:33,WC01,0.971086568,Hours,97,ea
OP001087,0,M02,M0202,P085,SKU080,B085,2015-Jan-01 00:04:32,WC02,0.428488557,Hours,97,ea
OP001088,1,M01,M0104,P086,SKU063,B086,2015-Jan-01 05:56:53,WC01,0.501581784,Hours,51,ea
OP001089,1,M03,M0305,P087,SKU054,B087,2015-Jan-01 12:39:52,WC01,0.764585135,Hours,99,ea
OP001090,0,M03,M0305,P088,SKU051,B088,2015-Jan-01 23:19:31,WC02,0.427621422,Hours,99,ea
OP001091,0,M03,M0305,P089,SKU005,B089,2015-Jan-01 12:56:39,WC03,0.92299984,Hours,99,ea
OP001092,0,M03,M0305,P090,SKU098,B090,2015-Jan-01 15:07:28,WC04,0.546308649,Hours,99,ea
OP001093,1,M03,M0302,P091,SKU096,B091,2015-Jan-01 23:44:30,WC01,0.197278179,Hours,1,ea
OP001094,1,M03,M0305,P092,SKU080,B092,2015-Jan-01 09:31:40,WC01,0.610045914,Hours,67,ea
OP001095,0,M03,M0305,P093,SKU028,B093,2015-Jan-01 15:49:32,WC02,0.536268155,Hours,67,ea
OP001096,0,M03,M0305,P094,SKU029,B094,2015-Jan-01 11:10:56,WC03,0.26497892,Hours,67,ea
OP001097,1,M02,M0201,P095,SKU051,B095,2015-Jan-01 20:38:49,WC01,0.854644697,Hours,52,ea
OP001098,0,M02,M0201,P096,SKU033,B096,2015-Jan-01 00:26:23,WC02,0.006758399,Hours,52,ea
OP001099,0,M02,M0201,P097,SKU043,B097,2015-Jan-01 01:33:08,WC03,0.032004728,Hours,52,ea
OP001100,0,M02,M0201,P098,SKU089,B098,2015-Jan-01 20:37:29,WC04,0.540009757,Hours,52,ea
OP001101,0,M02,M0201,P099,SKU085,B099,2015-Jan-01 13:14:59,WC05,0.293777855,Hours,52,ea
OP001102,1,M03,M0305,P100,SKU085,B100,2015-Jan-01 00:46:09,WC01,0.289695012,Hours,98,ea
OP001103,0,M03,M0305,P101,SKU071,B101,2015-Jan-01 13:35:05,WC02,0.678688122,Hours,98,ea
OP001104,0,M03,M0305,P102,SKU076,B102,2015-Jan-01 15:11:36,WC03,0.606916848,Hours,98,ea
OP001105,1,M03,M0304,P103,SKU023,B103,2015-Jan-01 20:32:05,WC01,0.356284993,Hours,99,ea
OP001106,0,M03,M0304,P104,SKU012,B104,2015-Jan-01 09:35:31,WC02,0.501541873,Hours,99,ea
OP001107,1,M01,M0104,P105,SKU018,B105,2015-Jan-01 22:05:00,WC01,0.118717568,Hours,87,ea
OP001108,1,M01,M0102,P106,SKU021,B106,2015-Jan-01 20:49:09,WC01,0.208581696,Hours,23,ea
OP001109,0,M01,M0102,P107,SKU011,B107,2015-Jan-01 19:52:47,WC02,0.779832765,Hours,23,ea
OP001110,1,M02,M0202,P108,SKU057,B108,2015-Jan-01 20:20:34,WC01,0.832526588,Hours,13,ea
OP001111,0,M02,M0202,P109,SKU026,B109,2015-Jan-01 15:02:29,WC02,0.239472786,Hours,13,ea
OP001112,0,M02,M0202,P110,SKU033,B110,2015-Jan-01 01:09:48,WC03,0.720410444,Hours,13,ea
OP001113,0,M02,M0202,P111,SKU007,B111,2015-Jan-01 10:24:52,WC04,0.872181913,Hours,13,ea
OP001114,1,M01,M0103,P112,SKU074,B112,2015-Jan-01 19:32:56,WC01,0.766163207,Hours,56,ea
OP001115,1,M02,M0204,P113,SKU028,B113,2015-Jan-01 09:54:04,WC01,0.410264316,Hours,97,ea
OP001116,1,M01,M0105,P114,SKU070,B114,2015-Jan-01 22:40:18,WC01,0.240620701,Hours,58,ea
OP001117,0,M01,M0105,P115,SKU072,B115,2015-Jan-01 11:34:17,WC02,0.199800114,Hours,58,ea
OP001118,1,M03,M0304,P116,SKU043,B116,2015-Jan-01 22:00:37,WC01,0.577604651,Hours,25,ea
OP001119,1,M02,M0201,P117,SKU050,B117,2015-Jan-01 16:21:01,WC01,0.115271969,Hours,66,ea
OP001120,1,M03,M0302,P118,SKU026,B118,2015-Jan-01 01:48:14,WC01,0.326608964,Hours,63,ea
OP001121,1,M02,M0202,P119,SKU013,B119,2015-Jan-01 12:35:51,WC01,0.15549183,Hours,17,ea
OP001122,0,M02,M0202,P120,SKU001,B120,2015-Jan-01 17:10:27,WC02,0.145368453,Hours,17,ea
OP001123,0,M02,M0202,P121,SKU036,B121,2015-Jan-01 05:34:16,WC03,0.673776848,Hours,17,ea
OP001124,1,M01,M0103,P122,SKU042,B122,2015-Jan-01 09:59:25,WC01,0.095958075,Hours,77,ea
OP001125,0,M01,M0103,P123,SKU056,B123,2015-Jan-01 22:35:00,WC02,0.285482619,Hours,77,ea
OP001126,1,M03,M0302,P124,SKU058,B124,2015-Jan-01 16:25:13,WC01,0.463303437,Hours,5,ea
OP001127,1,M01,M0102,P125,SKU026,B125,2015-Jan-01 04:17:50,WC01,0.757113877,Hours,23,ea
OP001128,0,M01,M0102,P126,SKU008,B126,2015-Jan-01 09:51:07,WC02,0.065109481,Hours,23,ea
OP001129,0,M01,M0102,P127,SKU037,B127,2015-Jan-01 20:46:34,WC03,0.893328073,Hours,23,ea
OP001130,1,M01,M0102,P128,SKU088,B128,2015-Jan-01 07:52:35,WC01,0.703476302,Hours,72,ea
OP001131,0,M01,M0102,P129,SKU051,B129,2015-Jan-01 18:21:21,WC02,0.705156277,Hours,72,ea
OP001132,0,M01,M0102,P130,SKU052,B130,2015-Jan-01 05:43:41,WC03,0.713693174,Hours,72,ea
OP001133,0,M01,M0102,P131,SKU083,B131,2015-Jan-01 12:23:07,WC04,0.687876753,Hours,72,ea
OP001134,0,M01,M0102,P132,SKU080,B132,2015-Jan-01 01:04:57,WC05,0.715966743,Hours,72,ea
OP001135,1,M01,M0102,P133,SKU015,B133,2015-Jan-01 15:16:53,WC01,0.140687239,Hours,99,ea
OP001136,1,M03,M0304,P134,SKU004,B134,2015-Jan-01 07:28:26,WC01,0.126367147,Hours,61,ea
OP001137,0,M03,M0304,P135,SKU088,B135,2015-Jan-01 17:09:44,WC02,0.381079633,Hours,61,ea
OP001138,0,M03,M0304,P136,SKU041,B136,2015-Jan-01 12:45:38,WC03,0.963225222,Hours,61,ea
OP001139,1,M03,M0301,P137,SKU059,B137,2015-Jan-01 00:25:54,WC01,0.559185856,Hours,83,ea
OP001140,0,M03,M0301,P138,SKU050,B138,2015-Jan-01 20:02:43,WC02,0.662825074,Hours,83,ea
OP001141,1,M03,M0302,P139,SKU017,B139,2015-Jan-01 15:13:41,WC01,0.9856451,Hours,65,ea
OP001142,0,M03,M0302,P140,SKU051,B140,2015-Jan-01 21:09:16,WC02,0.862926513,Hours,65,ea
OP001143,0,M03,M0302,P141,SKU028,B141,2015-Jan-01 11:55:11,WC03,0.226016962,Hours,65,ea
OP001144,0,M03,M0302,P142,SKU073,B142,2015-Jan-01 18:50:27,WC04,0.20090638,Hours,65,ea
OP001145,1,M02,M0204,P143,SKU047,B143,2015-Jan-01 11:34:03,WC01,0.151705141,Hours,90,ea
OP001146,1,M02,M0205,P144,SKU039,B144,2015-Jan-01 04:03:21,WC01,0.482082992,Hours,6,ea
OP001147,0,M02,M0205,P145,SKU028,B145,2015-Jan-01 08:23:15,WC02,0.672240361,Hours,6,ea
OP001148,1,M01,M0104,P146,SKU093,B146,2015-Jan-01 13:00:43,WC01,0.161329144,Hours,66,ea
OP001149,1,M02,M0201,P147,SKU012,B147,2015-Jan-01 19:50:36,WC01,0.579890277,Hours,11,ea
OP001150,1,M02,M0203,P148,SKU088,B148,2015-Jan-01 14:14:27,WC01,0.245113072,Hours,95,ea
OP001151,1,M03,M0305,P149,SKU066,B149,2015-Jan-01 16:25:01,WC01,0.879443867,Hours,37,ea
OP001152,1,M03,M0305,P150,SKU041,B150,2015-Jan-01 02:14:01,WC01,0.987397405,Hours,33,ea
OP001153,0,M03,M0305,P151,SKU056,B151,2015-Jan-01 12:22:52,WC02,0.758949593,Hours,33,ea
OP001154,0,M03,M0305,P152,SKU092,B152,2015-Jan-01 19:10:39,WC03,0.716170654,Hours,33,ea
OP001155,0,M03,M0305,P153,SKU066,B153,2015-Jan-01 08:09:16,WC04,0.208711498,Hours,33,ea
OP001156,0,M03,M0305,P154,SKU029,B154,2015-Jan-01 05:41:22,WC05,0.58531232,Hours,33,ea
OP001157,0,M03,M0305,P155,SKU030,B155,2015-Jan-01 20:48:29,WC06,0.162071409,Hours,33,ea
OP001158,1,M02,M0205,P156,SKU024,B156,2015-Jan-01 15:56:31,WC01,0.994832174,Hours,5,ea
OP001159,0,M02,M0205,P157,SKU013,B157,2015-Jan-01 02:31:37,WC02,0.232629922,Hours,5,ea
OP001160,0,M02,M0205,P158,SKU034,B158,2015-Jan-01 16:39:21,WC03,0.996917876,Hours,5,ea
OP001161,1,M03,M0302,P159,SKU062,B159,2015-Jan-01 10:53:12,WC01,0.781566366,Hours,97,ea
OP001162,1,M03,M0302,P160,SKU030,B160,2015-Jan-01 05:34:03,WC01,0.553541372,Hours,50,ea
OP001163,0,M03,M0302,P161,SKU003,B161,2015-Jan-01 14:14:39,WC02,0.937160817,Hours,50,ea
OP001164,1,M01,M0102,P162,SKU081,B162,2015-Jan-01 07:45:23,WC01,0.745043457,Hours,39,ea
OP001165,0,M01,M0102,P163,SKU069,B163,2015-Jan-01 17:24:49,WC02,0.300615286,Hours,39,ea
OP001166,0,M01,M0102,P164,SKU015,B164,2015-Jan-01 21:44:26,WC03,0.227994128,Hours,39,ea
OP001167,1,M01,M0101,P165,SKU029,B165,2015-Jan-01 19:00:51,WC01,0.935977507,Hours,56,ea
OP001168,1,M03,M0301,P166,SKU082,B166,2015-Jan-01 22:45:11,WC01,0.50460316,Hours,95,ea
OP001169,0,M03,M0301,P167,SKU088,B167,2015-Jan-01 10:47:30,WC02,0.700461989,Hours,95,ea
OP001170,1,M02,M0203,P168,SKU036,B168,2015-Jan-01 17:26:44,WC01,0.274028646,Hours,25,ea
OP001171,0,M02,M0203,P169,SKU060,B169,2015-Jan-01 10:59:16,WC02,0.994123218,Hours,25,ea
OP001172,0,M02,M0203,P170,SKU087,B170,2015-Jan-01 13:53:56,WC03,0.89285522,Hours,25,ea
OP001173,1,M01,M0104,P171,SKU018,B171,2015-Jan-01 14:54:20,WC01,0.334448644,Hours,86,ea
OP001174,1,M03,M0302,P172,SKU060,B172,2015-Jan-01 16:31:21,WC01,0.323314427,Hours,50,ea
OP001175,0,M03,M0302,P173,SKU029,B173,2015-Jan-01 08:16:19,WC02,0.450447501,Hours,50,ea
OP001176,1,M01,M0102,P174,SKU094,B174,2015-Jan-01 04:47:13,WC01,0.81093621,Hours,29,ea
OP001177,1,M03,M0302,P175,SKU080,B175,2015-Jan-01 05:56:44,WC01,0.231718358,Hours,40,ea
OP001178,1,M02,M0205,P176,SKU071,B176,2015-Jan-01 05:28:23,WC01,0.281246413,Hours,55,ea
OP001179,1,M01,M0103,P177,SKU053,B177,2015-Jan-01 04:31:43,WC01,0.93689029,Hours,85,ea
